row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,fieldrep_id,treatment_group,sample_id_group,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
D,4,D4,325,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.570048309178744,epb13,164.375,0.995740653099858,0.574307656078886,0.015667921322572255
D,5,D5,340,apc-ep1-26,5,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.588785046728972,epb14,164.375,0.995740653099858,0.5930443936291139,0.014276465903445206
A,2,A2,382,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.4921875,epa4,166.125,1.0063416942735448,0.4858458057264552,0.011208808529852468
A,3,A3,916,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,2.792682926829268,epa1,166.125,1.0063416942735448,1.7863412325557233,0.030198658268485508
A,5,A5,2070,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,8.346774193548388,epa3,166.125,1.0063416942735448,7.3404324992748435,0.24921682960802755
B,2,B2,2369,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,11.227488151658768,epa8,166.125,1.0063416942735448,10.221146457385224,0.3495604123592758
B,3,B3,3095,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,13.456521739130435,epa6,166.125,1.0063416942735448,12.450180044856891,0.22959374564067517
B,4,B4,762,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,2.6925795053003534,epa7,166.125,1.0063416942735448,1.6862378110268086,0.0306856494945918
B,5,B5,2667,apc-ep1-26,6,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,10.337209302325581,epa5,166.125,1.0063416942735448,9.330867608052037,0.31428702913712275
C,3,C3,280,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.4213197969543148,epb11,166.125,1.0063416942735448,0.41497810268076996,0.01952470606383598
C,4,C4,763,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,3.9128205128205127,epb10,166.125,1.0063416942735448,2.906478818546968,0.1228383761695181
C,5,C5,371,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.5458333333333334,epb9,166.125,1.0063416942735448,0.5394916390597886,0.012044105977715014
D,2,D2,4800,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,23.076923076923077,epb16,166.125,1.0063416942735448,22.070581382649532,0.4997753987149189
D,3,D3,378,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.7181818181818183,epb15,166.125,1.0063416942735448,0.7118401239082734,0.01492014512488521
D,4,D4,342,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.6521739130434783,epb13,166.125,1.0063416942735448,0.6458322187699335,0.017619212079387082
D,5,D5,365,apc-ep1-26,6,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.705607476635514,epb14,166.125,1.0063416942735448,0.6992657823619692,0.016833552777129737
A,2,A2,407,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.58984375,epa4,167.25,1.0131566493137718,0.5766871006862282,0.01330458185918164
A,3,A3,998,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,3.042682926829268,epa1,167.25,1.0131566493137718,2.0295262775154965,0.03430977765312827
A,5,A5,2130,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,8.588709677419354,epa3,167.25,1.0131566493137718,7.575553028105582,0.2571994645245326
B,2,B2,2997,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,14.203791469194313,epa8,167.25,1.0131566493137718,13.190634819880541,0.45111610191109924
B,3,B3,3216,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,13.982608695652173,epa6,167.25,1.0131566493137718,12.969452046338402,0.23916963959537504
B,4,B4,840,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,2.9681978798586575,epa7,167.25,1.0131566493137718,1.9550412305448857,0.03557725343108323
B,5,B5,3340,apc-ep1-26,7,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,12.945736434108527,epa5,167.25,1.0131566493137718,11.932579784794756,0.40191922209554903
C,3,C3,297,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.5076142131979695,epb11,167.25,1.0131566493137718,0.4944575638841977,0.023264212095803035
C,4,C4,1074,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,5.507692307692308,epb10,167.25,1.0131566493137718,4.494535658378536,0.18995543968465134
C,5,C5,395,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.6458333333333333,epb9,167.25,1.0131566493137718,0.6326766840195615,0.014124454357144229
D,2,D2,4835,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,23.245192307692307,epb16,167.25,1.0131566493137718,22.232035658378535,0.5034314362985108
D,3,D3,392,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.7818181818181817,epb15,167.25,1.0131566493137718,0.7686615325044099,0.01611111994350052
D,4,D4,349,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.6859903381642511,epb13,167.25,1.0131566493137718,0.6728336888504793,0.01835585019371107
D,5,D5,365,apc-ep1-26,7,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.705607476635514,epb14,167.25,1.0131566493137718,0.6924508273217422,0.01666949512088932
A,2,A2,437,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa4,43.345,epa4,256,1.70703125,epa4,168.25,1.0192143871273072,0.6878168628726928,0.015868424567370927
A,3,A3,1048,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa1,59.153,epa1,328,3.1951219512195124,epa1,168.25,1.0192143871273072,2.1759075640922054,0.03678439916981734
A,5,A5,2241,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa3,29.454,epa3,248,9.036290322580646,epa3,168.25,1.0192143871273072,8.017075935453338,0.27218971737126835
B,2,B2,3638,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa8,29.24,epa8,211,17.24170616113744,epa8,168.25,1.0192143871273072,16.222491774010134,0.5548047802329048
B,3,B3,3410,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa6,54.227,epa6,230,14.826086956521738,epa6,168.25,1.0192143871273072,13.80687256939443,0.2546125098086642
B,4,B4,914,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa7,54.952,epa7,283,3.2296819787985864,epa7,168.25,1.0192143871273072,2.2104675916712795,0.040225425674612014
B,5,B5,3409,apc-ep1-26,8,FALSE,FALSE,NA,A,ep,epa5,29.689,epa5,258,13.213178294573643,epa5,168.25,1.0192143871273072,12.193963907446335,0.41072329507380967
C,3,C3,312,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb11,21.254,epb11,197,1.583756345177665,epb11,168.25,1.0192143871273072,0.5645419580503579,0.026561680533092963
C,4,C4,1397,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb10,23.661,epb10,195,7.164102564102564,epb10,168.25,1.0192143871273072,6.1448881769752575,0.2597053453774252
C,5,C5,421,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb9,44.793,epb9,240,1.7541666666666667,epb9,168.25,1.0192143871273072,0.7349522795393595,0.016407748521852956
D,2,D2,4866,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb16,44.161,epb16,208,23.39423076923077,epb16,168.25,1.0192143871273072,22.375016382103464,0.5066691511085225
D,3,D3,421,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb15,47.71,epb15,220,1.9136363636363636,epb15,168.25,1.0192143871273072,0.8944219765090564,0.01874705463234241
D,4,D4,358,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb13,36.655,epb13,207,1.7294685990338163,epb13,168.25,1.0192143871273072,0.7102542119065092,0.01937673474032217
D,5,D5,400,apc-ep1-26,8,FALSE,FALSE,NA,B,ep,epb14,41.54,epb14,214,1.8691588785046729,epb14,168.25,1.0192143871273072,0.8499444913773657,0.02046086883431309
A,2,A2,358,apc-ep2-26,0,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1,epb3,160.125,0.9699952673923332,0.030004732607666784,6.292410999007379e-4
A,3,A3,230,apc-ep2-26,0,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1,epb5,160.125,0.9699952673923332,0.030004732607666784,6.69195811665963e-4
A,4,A4,190,apc-ep2-26,0,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1,epc6,160.125,0.9699952673923332,0.030004732607666784,0.0021782020041863363
B,3,B3,387,apc-ep2-26,0,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,1,epc7,160.125,0.9699952673923332,0.030004732607666784,9.231089283677943e-4
B,5,B5,312,apc-ep2-26,0,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1,epc8,160.125,0.9699952673923332,0.030004732607666784,6.567455207754238e-4
C,2,C2,251,apc-ep2-26,0,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1,epc12,160.125,0.9699952673923332,0.030004732607666784,6.560705953484668e-4
C,3,C3,286,apc-ep2-26,0,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,1,epd13,160.125,0.9699952673923332,0.030004732607666784,6.024925725922528e-4
D,3,D3,322,apc-ep2-26,0,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1,epd18,160.125,0.9699952673923332,0.030004732607666784,5.584353733047978e-4
D,4,D4,331,apc-ep2-26,0,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1,epd17,160.125,0.9699952673923332,0.030004732607666784,0.0013602653281198107
D,5,D5,977,apc-ep2-26,0,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1,epd19,160.125,0.9699952673923332,0.030004732607666784,5.240818243496608e-4
A,2,A2,359,apc-ep2-26,1,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.0027932960893855,epb3,161.125,0.9760530052058685,0.026740290883517037,5.607812029929754e-4
A,3,A3,244,apc-ep2-26,1,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.0608695652173914,epb5,161.125,0.9760530052058685,0.08481656001152293,0.0018916644737944762
A,4,A4,194,apc-ep2-26,1,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.0210526315789474,epc6,161.125,0.9760530052058685,0.04499962637307897,0.003266760535250742
B,3,B3,462,apc-ep2-26,1,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,1.193798449612403,epc7,161.125,0.9760530052058685,0.21774544440653454,0.006699035331237219
B,5,B5,313,apc-ep2-26,1,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.0032051282051282,epc8,161.125,0.9760530052058685,0.02715212299925973,5.943074178488351e-4
C,2,C2,246,apc-ep2-26,1,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,0.9800796812749004,epc12,161.125,0.9760530052058685,0.004026676069031954,8.804556935828822e-5
C,3,C3,699,apc-ep2-26,1,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,2.444055944055944,epd13,161.125,0.9760530052058685,1.4680029388500757,0.02947737874440424
D,3,D3,359,apc-ep2-26,1,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.1149068322981366,epd18,161.125,0.9760530052058685,0.13885382709226812,0.002584288611432498
D,4,D4,357,apc-ep2-26,1,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1.0785498489425982,epd17,161.125,0.9760530052058685,0.10249684373672974,0.0046466970594219665
D,5,D5,1180,apc-ep2-26,1,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.2077789150460594,epd19,161.125,0.9760530052058685,0.23172590984019092,0.0040474727492522695
A,2,A2,384,apc-ep2-26,2,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.0726256983240223,epb3,162.375,0.9836251774727875,0.08900052085123478,0.0018664650795074823
A,3,A3,267,apc-ep2-26,2,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.1608695652173913,epb5,162.375,0.9836251774727875,0.17724438774460372,0.003953083117617229
A,4,A4,200,apc-ep2-26,2,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.0526315789473684,epc6,162.375,0.9836251774727875,0.06900640147458081,0.0050095391270113115
B,3,B3,543,apc-ep2-26,2,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,1.4031007751937985,epc7,162.375,0.9836251774727875,0.41947559772101095,0.012905353117185915
B,5,B5,360,apc-ep2-26,2,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.1538461538461537,epc8,162.375,0.9836251774727875,0.1702209763733662,0.0037258076996381072
C,2,C2,275,apc-ep2-26,2,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.095617529880478,epc12,162.375,0.9836251774727875,0.11199235240769045,0.0024487766739775757
C,3,C3,1340,apc-ep2-26,2,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,4.685314685314685,epd13,162.375,0.9836251774727875,3.7016895078418974,0.07432962205260732
D,3,D3,426,apc-ep2-26,2,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.3229813664596273,epd18,162.375,0.9836251774727875,0.3393561889868397,0.006315953638318253
D,4,D4,406,apc-ep2-26,2,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1.2265861027190332,epd17,162.375,0.9836251774727875,0.24296092524624568,0.011014639824383249
D,5,D5,1378,apc-ep2-26,2,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.4104401228249743,epd19,162.375,0.9836251774727875,0.4268149453521868,0.007455022450782274
A,2,A2,406,apc-ep2-26,3,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.1340782122905029,epb3,164.375,0.995740653099858,0.13833755919064483,0.002901131599501821
A,3,A3,285,apc-ep2-26,3,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.2391304347826086,epb5,164.375,0.995740653099858,0.2433897816827506,0.005428324412488583
A,4,A4,210,apc-ep2-26,3,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.105263157894737,epc6,164.375,0.995740653099858,0.1095225047948789,0.007950817045000284
B,3,B3,611,apc-ep2-26,3,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,1.578811369509044,epc7,164.375,0.995740653099858,0.583070716409186,0.017938429621252337
B,5,B5,405,apc-ep2-26,3,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.2980769230769231,epc8,164.375,0.995740653099858,0.3023362699770651,0.006617555759342157
C,2,C2,316,apc-ep2-26,3,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.2589641434262948,epc12,164.375,0.995740653099858,0.26322349032643677,0.005755531777811623
C,3,C3,1605,apc-ep2-26,3,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,5.611888111888112,epd13,164.375,0.995740653099858,4.616147458788253,0.09269186278966794
D,3,D3,484,apc-ep2-26,3,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.5031055900621118,epd18,164.375,0.995740653099858,0.5073649369622537,0.009442861287218569
D,4,D4,460,apc-ep2-26,3,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1.3897280966767371,epd17,164.375,0.995740653099858,0.3939874435768791,0.017861430935573446
D,5,D5,1498,apc-ep2-26,3,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.5332650972364381,epd19,164.375,0.995740653099858,0.5375244441365801,0.009388745268926501
A,2,A2,449,apc-ep2-26,4,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.2541899441340782,epb3,165.125,1.0002839564600094,0.2539059876740688,0.005324762764744334
A,3,A3,316,apc-ep2-26,4,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.373913043478261,epb5,165.125,1.0002839564600094,0.3736290870182515,0.00833305276932559
A,4,A4,215,apc-ep2-26,4,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.131578947368421,epc6,165.125,1.0002839564600094,0.13129499090841157,0.009531396799158735
B,3,B3,692,apc-ep2-26,4,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,1.7881136950904393,epc7,165.125,1.0002839564600094,0.7878297386304298,0.02423793190470188
B,5,B5,446,apc-ep2-26,4,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.4294871794871795,epc8,165.125,1.0002839564600094,0.42920322302717007,0.00939442780281415
C,2,C2,332,apc-ep2-26,4,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.3227091633466135,epc12,165.125,1.0002839564600094,0.32242520688660403,0.007050011083364762
C,3,C3,1769,apc-ep2-26,4,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,6.185314685314685,epd13,165.125,1.0002839564600094,5.1850307288546755,0.10411499224623351
D,3,D3,543,apc-ep2-26,4,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.686335403726708,epd18,165.125,1.0002839564600094,0.6860514472666985,0.01276849892549225
D,4,D4,500,apc-ep2-26,4,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1.5105740181268883,epd17,165.125,1.0002839564600094,0.5102900616668788,0.023134013132055438
D,5,D5,1625,apc-ep2-26,4,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.6632548618219039,epd19,165.125,1.0002839564600094,0.6629709053618944,0.011579873285857164
A,2,A2,495,apc-ep2-26,5,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.3826815642458101,epb3,166.5,1.0086133459536204,0.3740682182921897,0.007844732369184418
A,3,A3,351,apc-ep2-26,5,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.5260869565217392,epb5,166.5,1.0086133459536204,0.5174736105681188,0.01154121842603472
A,4,A4,224,apc-ep2-26,5,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.1789473684210525,epc6,166.5,1.0086133459536204,0.17033402246743212,0.01236544627712756
B,3,B3,777,apc-ep2-26,5,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,2.007751937984496,epc7,166.5,1.0086133459536204,0.9991385920308757,0.03073894265416182
B,5,B5,490,apc-ep2-26,5,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.5705128205128205,epc8,166.5,1.0086133459536204,0.5618994745592001,0.012298891907089547
C,2,C2,377,apc-ep2-26,5,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.50199203187251,epc12,166.5,1.0086133459536204,0.49337868591888956,0.010788006426704192
C,3,C3,1825,apc-ep2-26,5,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,6.381118881118881,epd13,166.5,1.0086133459536204,5.37250553516526,0.10787947099787674
D,3,D3,586,apc-ep2-26,5,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.8198757763975155,epd18,166.5,1.0086133459536204,0.8112624304438951,0.01509887270507901
D,4,D4,566,apc-ep2-26,5,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,1.7099697885196374,epd17,166.5,1.0086133459536204,0.701356442566017,0.03179601244745748
D,5,D5,1747,apc-ep2-26,5,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.7881269191402251,epd19,166.5,1.0086133459536204,0.7795135731866047,0.013615481960221559
A,2,A2,532,apc-ep2-26,6,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.4860335195530727,epb3,167.625,1.0154283009938476,0.4706052185592251,0.009869247935559624
A,3,A3,388,apc-ep2-26,6,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.6869565217391305,epb5,167.625,1.0154283009938476,0.6715282207452828,0.014977099733373838
A,4,A4,228,apc-ep2-26,6,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.2,epc6,167.625,1.0154283009938476,0.18457169900615233,0.01339903441060997
B,3,B3,863,apc-ep2-26,6,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,2.2299741602067185,epc7,167.625,1.0154283009938476,1.2145458592128708,0.0373660429243438
B,5,B5,546,apc-ep2-26,6,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.75,epc8,167.625,1.0154283009938476,0.7345716990061524,0.01607835268251696
C,2,C2,396,apc-ep2-26,6,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.5776892430278884,epc12,167.625,1.0154283009938476,0.5622609420340408,0.012294156252110918
C,3,C3,1937,apc-ep2-26,6,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,6.7727272727272725,epd13,167.625,1.0154283009938476,5.757298971733425,0.11560609167955312
D,3,D3,625,apc-ep2-26,6,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,1.9409937888198758,epd18,167.625,1.0154283009938476,0.9255654878260282,0.01722623279035973
D,4,D4,665,apc-ep2-26,6,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,2.009063444108761,epd17,167.625,1.0154283009938476,0.9936351431149135,0.045046474889605295
D,5,D5,1818,apc-ep2-26,6,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.8607983623336746,epd19,167.625,1.0154283009938476,0.845370061339827,0.014765773446164795
A,2,A2,578,apc-ep2-26,7,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.6145251396648044,epb3,168.375,1.019971604353999,0.5945535353108053,0.012468617047873613
A,3,A3,407,apc-ep2-26,7,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.7695652173913043,epb5,168.375,1.019971604353999,0.7495936130373053,0.01671819285494804
A,4,A4,235,apc-ep2-26,7,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.236842105263158,epc6,168.375,1.019971604353999,0.21687050090915894,0.015743775020628598
B,3,B3,954,apc-ep2-26,7,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,2.4651162790697674,epc7,168.375,1.019971604353999,1.4451446747157684,0.04446051792750949
B,5,B5,583,apc-ep2-26,7,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,1.8685897435897436,epc8,168.375,1.019971604353999,0.8486181392357446,0.018574608515239448
C,2,C2,432,apc-ep2-26,7,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.7211155378486056,epc12,168.375,1.019971604353999,0.7011439334946066,0.015330912089355983
C,3,C3,1978,apc-ep2-26,7,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,6.916083916083916,epd13,168.375,1.019971604353999,5.896112311729917,0.11839345217425186
D,3,D3,698,apc-ep2-26,7,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,2.1677018633540373,epd18,168.375,1.019971604353999,1.1477302590000382,0.02136106940256911
D,4,D4,796,apc-ep2-26,7,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,2.404833836858006,epd17,168.375,1.019971604353999,1.384862232504007,0.06278276509674525
D,5,D5,1918,apc-ep2-26,7,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,1.9631525076765608,epd19,168.375,1.019971604353999,0.9431809033225618,0.016474200085980606
A,2,A2,615,apc-ep2-26,8,FALSE,FALSE,NA,B,ep,epb3,47.684,epb3,358,1.717877094972067,epb3,169.125,1.0245149077141504,0.6933621872579165,0.01454077231897317
A,3,A3,429,apc-ep2-26,8,FALSE,FALSE,NA,B,ep,epb5,44.837,epb5,230,1.8652173913043477,epb5,169.125,1.0245149077141504,0.8407024835901973,0.018750194785337942
A,4,A4,241,apc-ep2-26,8,FALSE,FALSE,NA,C,ep,epc6,13.775,epc6,190,1.268421052631579,epc6,169.125,1.0245149077141504,0.24390614491742846,0.017706435202717127
B,3,B3,1034,apc-ep2-26,8,FALSE,FALSE,NA,C,ep,epc7,32.504,epc7,387,2.6718346253229974,epc7,169.125,1.0245149077141504,1.647319717608847,0.05068052293898742
B,5,B5,628,apc-ep2-26,8,FALSE,FALSE,NA,C,ep,epc8,45.687,epc8,312,2.0128205128205128,epc8,169.125,1.0245149077141504,0.9883056051063623,0.02163209676946095
C,2,C2,454,apc-ep2-26,8,FALSE,FALSE,NA,C,ep,epc12,45.734,epc12,251,1.8087649402390438,epc12,169.125,1.0245149077141504,0.7842500325248933,0.0171480743544167
C,3,C3,2030,apc-ep2-26,8,FALSE,FALSE,NA,D,ep,epd13,49.801,epd13,286,7.0979020979020975,epd13,169.125,1.0245149077141504,6.0733871901879475,0.12195311721025576
D,3,D3,743,apc-ep2-26,8,FALSE,FALSE,NA,D,ep,epd18,53.73,epd18,322,2.3074534161490683,epd18,169.125,1.0245149077141504,1.2829385084349179,0.02387750806690709
D,4,D4,889,apc-ep2-26,8,FALSE,FALSE,NA,D,ep,epd17,22.058,epd17,331,2.685800604229607,epd17,169.125,1.0245149077141504,1.6612856965154568,0.07531442998075333
D,5,D5,2033,apc-ep2-26,8,FALSE,FALSE,NA,D,ep,epd19,57.252,epd19,977,2.08085977482088,epd19,169.125,1.0245149077141504,1.0563448671067297,0.018450794157526894
